0.0035 0.0204338 0.00142224 5.66154e-05 6.18765e-06 4.2193e-05
0.0045 0.0262428 0.00183216 5.66154e-05 6.18765e-06 4.2193e-05
0.0055 0.0320388 0.00224368 5.66154e-05 6.18765e-06 4.2193e-05
0.0065 0.0378215 0.00265683 5.66154e-05 6.18765e-06 4.2193e-05
0.0075 0.0435899 0.00307158 5.66154e-05 6.18765e-06 4.2193e-05
0.0085 0.0493459 0.003488 5.66154e-05 6.18765e-06 4.2193e-05
0.0095 0.0550884 0.00390608 5.66154e-05 6.18765e-06 4.2193e-05
0.0105 0.0608173 0.00432583 5.66154e-05 6.18765e-06 4.2193e-05
0.0115 0.0665324 0.00474727 5.66154e-05 6.18765e-06 4.2193e-05
0.0125 0.0722337 0.00517041 5.66154e-05 6.18765e-06 4.2193e-05
0.0135 0.0779211 0.00559525 5.66154e-05 6.18765e-06 4.2193e-05
0.0145 0.0835944 0.00602182 5.66154e-05 6.18765e-06 4.2193e-05
0.0155 0.0892536 0.00645012 5.66154e-05 6.18765e-06 4.2193e-05
0.0165 0.0948985 0.00688018 5.66154e-05 6.18765e-06 4.2193e-05
0.0175 0.100529 0.007312 5.66154e-05 6.18765e-06 4.2193e-05
0.0185 0.106145 0.00774559 5.66154e-05 6.18765e-06 4.2193e-05
0.0195 0.111746 0.00818098 5.66154e-05 6.18765e-06 4.2193e-05
0.0205 0.117333 0.00861818 5.66154e-05 6.18765e-06 4.2193e-05
0.0215 0.122905 0.00905719 5.66154e-05 6.18765e-06 4.2193e-05
0.0225 0.128462 0.00949804 5.66154e-05 6.18765e-06 4.2193e-05
0.0235 0.134004 0.00994073 5.66154e-05 6.18765e-06 4.2193e-05
0.0245 0.139531 0.0103853 5.66154e-05 6.18765e-06 4.2193e-05
0.0255 0.145042 0.0108317 5.66154e-05 6.18765e-06 4.2193e-05
0.0265 0.150538 0.0112801 5.66154e-05 6.18765e-06 4.2193e-05
0.0275 0.156018 0.0117303 5.66154e-05 6.18765e-06 4.2193e-05
0.0285 0.161483 0.0121824 5.66154e-05 6.18765e-06 4.2193e-05
0.0295 0.166932 0.0126365 5.66154e-05 6.18765e-06 4.2193e-05
